Expected Z, Real Z
0, 0.000000
0, 0.000000
0, 0.000000
0, 0.000000
0, 0.000000
0, 0.000000
0, 0.000000
0, 0.000000
0, 0.000000
0, 0.000000
0, 0.000000
0, 0.000000
0, 0.000000
0, 0.000000
0, 0.000000
0, 0.000000
0, 0.000000
0, 0.000000
0, 0.000000
0, 0.000000
0, 0.000000
0, 0.000000
0, 0.000000
0, 0.000000
0, 0.000000
0, 0.000000
0, 0.000000
0, 0.000000
0, 0.000000
0, 0.000000
0, 0.000000
20, 14.344004
20, 19.625097
20, 19.767813
20, 19.767813
20, 19.767813
20, 19.767813
20, 19.767813
20, 19.767813
20, 19.767813
20, 19.767813
20, 19.767813
20, 19.767813
20, 19.767813
20, 19.767813
20, 19.767813
20, 19.767813
20, 19.767813
20, 19.767813
20, 19.767813
20, 19.767813
20, 19.767813
20, 19.767813
20, 19.767813
20, 19.767813
20, 19.767813
20, 19.767813
20, 19.767813
20, 19.767813
20, 19.767813
20, 19.767813
20, 19.767813
20, 19.767813
20, 19.767813
20, 19.767813
20, 19.767813
20, 19.767813
20, 19.767813
20, 19.767813
20, 19.767813
20, 19.767813
20, 19.767813
20, 19.767813
20, 19.767813
20, 19.767813
20, 19.767813
20, 19.767813
20, 19.767813
20, 19.767813
20, 19.767813
20, 19.767813
20, 19.767813
20, 19.767813
20, 19.767813
20, 19.767813
20, 19.767813
20, 19.767813
20, 19.767813
20, 19.767813
20, 19.767813
20, 19.767813
20, 19.767813
20, 19.767813
20, 19.767813
20, 19.767813
20, 19.767813
20, 19.767813
20, 19.767813
20, 19.767813
20, 19.767813
20, 19.767813
20, 19.767813
20, 19.767813
20, 19.767813
20, 19.767813
20, 19.767813
20, 19.767813
20, 19.767813
20, 19.767813
20, 19.767813
20, 19.767813
20, 19.767813
20, 19.767813
20, 19.767813
20, 19.767813
20, 19.767813
20, 19.767813
20, 19.767813
20, 19.767813
20, 19.767813
20, 19.767813
20, 19.767813
20, 19.767813
10, 12.873412
10, 9.194504
10, 9.226587
10, 9.226587
10, 9.226587
10, 9.226587
10, 9.226587
10, 9.226587
10, 9.226587
10, 9.226587
10, 9.226587
10, 9.226587
10, 9.226587
10, 9.226587
10, 9.226587
10, 9.226587
10, 9.226587
10, 9.226587
10, 9.226587
10, 9.226587
10, 9.226587
10, 9.226587
10, 9.226587
10, 9.226587
10, 9.226587
10, 9.226587
10, 9.226587
10, 9.226587
10, 9.226587
10, 9.226587
10, 9.226587
10, 9.226587
10, 9.226587
10, 9.226587
10, 9.226587
10, 9.226587
10, 9.226587
10, 9.226587
10, 9.226587
10, 9.226587
10, 9.226587
10, 9.226587
10, 9.226587
10, 9.226587
10, 9.226587
10, 9.226587
10, 9.226587
10, 9.226587
10, 9.226587
10, 9.226587
10, 9.226587
10, 9.226587
10, 9.226587
10, 9.226587
10, 9.226587
10, 9.226587
10, 9.226587
10, 9.226587
10, 9.226587
10, 9.226587
10, 9.226587
10, 9.226587
10, 9.226587
10, 9.226587
10, 9.226587
10, 9.226587
10, 9.226587
10, 9.226587
10, 9.226587
10, 9.226587
10, 9.226587
10, 9.226587
10, 9.226587
10, 9.226587
10, 9.226587
10, 9.226587
10, 9.226587
10, 9.226587
10, 9.226587
10, 9.226587
10, 9.226587
10, 9.226587
10, 9.226587
10, 9.226587
10, 9.226587
10, 9.226587
10, 9.226587
10, 9.226587
10, 9.226587
10, 9.226587
10, 9.226587
10, 9.226587
10, 9.226587
10, 9.226587
10, 9.226587
10, 9.226587
10, 9.226587
10, 9.226587
70, 55.086140
70, 69.265259
70, 69.259506
70, 69.259506
70, 69.259506
70, 69.259506
70, 69.259506
70, 69.259506
70, 69.259506
70, 69.259506
70, 69.259506
70, 69.259506
70, 69.259506
70, 69.259506
70, 69.259506
70, 69.259506
70, 69.259506
70, 69.259506
70, 69.259506
70, 69.259506
70, 69.259506
70, 69.259506
70, 69.259506
70, 69.259506
70, 69.259506
70, 69.259506
70, 69.259506
70, 69.259506
70, 69.259506
70, 69.259506
70, 69.259506
70, 69.259506
70, 69.259506
70, 69.259506
70, 69.259506
70, 69.259506
70, 69.259506
70, 69.259506
70, 69.259506
70, 69.259506
70, 69.259506
70, 69.259506
70, 69.259506
70, 69.259506
70, 69.259506
70, 69.259506
70, 69.259506
70, 69.259506
70, 69.259506
70, 69.259506
70, 69.259506
70, 69.259506
70, 69.259506
70, 69.259506
70, 69.259506
70, 69.259506
70, 69.258362
70, 69.258362
70, 69.258362
70, 69.258362
70, 69.258362
70, 69.258362
70, 69.258362
70, 69.258362
70, 69.258362
70, 69.258362
70, 69.258362
70, 69.258362
70, 69.258362
70, 69.258362
70, 69.258362
70, 69.258362
70, 69.258362
70, 69.258362
70, 69.258362
70, 69.258362
70, 69.258362
70, 69.258362
70, 69.258362
70, 69.258362
70, 69.258362
70, 69.258362
70, 69.258362
70, 69.258362
70, 69.258362
70, 69.258362
70, 69.258362
70, 69.258362
70, 69.258362
70, 69.258362
70, 69.258362
70, 69.258362
70, 69.258362
70, 69.258362
70, 69.258362
70, 69.258362
70, 69.258362
70, 69.258362
70, 69.258362
70, 69.258362
70, 69.258362
70, 69.258362
70, 69.258362
70, 69.258362
70, 69.258362
70, 69.258362
70, 69.258362
70, 69.258362
70, 69.258362
70, 69.258362
70, 69.258362
70, 69.258362
70, 69.256638
70, 69.256638
70, 69.256638
70, 69.256638
70, 69.256638
70, 69.256638
70, 69.256638
70, 69.256065
70, 69.256065
70, 69.256065
70, 69.256065
70, 69.256065
70, 69.256065
70, 69.256065
70, 69.256065
70, 69.256065
70, 69.256065
70, 69.256065
70, 69.256065
70, 69.255493
70, 69.255493
70, 69.255493
70, 69.255493
70, 69.255493
70, 69.255493
70, 69.255493
70, 69.255493
70, 69.255493
70, 69.255493
70, 69.255493
70, 69.255493
70, 69.255493
70, 69.255493
70, 69.255493
70, 69.255493
70, 69.255493
70, 69.255493
70, 69.255493
70, 69.255493
70, 69.255493
70, 69.255493
70, 69.255493
70, 69.255493
70, 69.255493
70, 69.255493
70, 69.255493
70, 69.255493
70, 69.255493
70, 69.255493
70, 69.255493
70, 69.255493
70, 69.255493
70, 69.255493
70, 69.255493
70, 69.255493
70, 69.255493
70, 69.255493
70, 69.255493
70, 69.255493
70, 69.255493
70, 69.255493
70, 69.255493
70, 69.255493
70, 69.255493
70, 69.255493
70, 69.255493
70, 69.255493
70, 69.255493
70, 69.255493
70, 69.255493
70, 69.255493
70, 69.255493
70, 69.255493
70, 69.255493
70, 69.255493
70, 69.255493
70, 69.255493
70, 69.255493
70, 69.255493
70, 69.255493
70, 69.255493
70, 69.255493
70, 69.255493
70, 69.255493
70, 69.255493
70, 69.255493
70, 69.255493
70, 69.255493
70, 69.255493
70, 69.255493
70, 69.255493
70, 69.255493
70, 69.255493
70, 69.254921
70, 69.254921
70, 69.254921
70, 69.254921
70, 69.254921
70, 69.254921
70, 69.254921
70, 69.254921
70, 69.254921
70, 69.254921
70, 69.254921
70, 69.254921
70, 69.254921
70, 69.254921
70, 69.254921
70, 69.254921
70, 69.254921
70, 69.254921
70, 69.254921
70, 69.254921
70, 69.254921
70, 69.254921
70, 69.254921
70, 69.254921
70, 69.254921
70, 69.254921
70, 69.254921
70, 69.254921
70, 69.254921
70, 69.254921
70, 69.254921
70, 69.254921
70, 69.254921
70, 69.254921
70, 69.254921
70, 69.254921
70, 69.254921
70, 69.254921
70, 69.254921
70, 69.254921
70, 69.254921
70, 69.254921
70, 69.254921
70, 69.254921
70, 69.254921
70, 69.254921
70, 69.254921
70, 69.254921
70, 69.254921
70, 69.254921
70, 69.254921
70, 69.254921
70, 69.254921
70, 69.254921
70, 69.254921
70, 69.254921
70, 69.254921
70, 69.254921
70, 69.254921
70, 69.254921
70, 69.254921
70, 69.254921
70, 69.254921
70, 69.254921
70, 69.254921
70, 69.254921
70, 69.254921
70, 69.254921
70, 69.254921
70, 69.254921
70, 69.254921
70, 69.254921
70, 69.254921
70, 69.254921
70, 69.254921
70, 69.254921
70, 69.254921
70, 69.254921
70, 69.254921
70, 69.254921
70, 69.254921
70, 69.254921
70, 69.254921
70, 69.254921
70, 69.254921
50, 61.074787
50, 48.679493
50, 48.679493
50, 48.679493
50, 48.679493
50, 48.679493
50, 48.679493
50, 48.679493
50, 48.679493
50, 48.679493
50, 48.679493
50, 48.679493
50, 48.679493
50, 48.679493
50, 48.679493
50, 48.679493
50, 48.679493
50, 48.679493
50, 48.679493
50, 48.679493
50, 48.679493
50, 48.679493
50, 48.679493
50, 48.679493
50, 48.679493
50, 48.679493
