Expected Z, Real Z
50, 53.587215
50, 53.587234
50, 53.587730
50, 53.583046
50, 53.588360
50, 53.585041
50, 53.584740
50, 53.585087
50, 53.587276
50, 53.586273
50, 53.587574
50, 53.588737
50, 53.586372
50, 53.583633
50, 53.581036
50, 53.581844
50, 53.576496
50, 53.576214
50, 53.573391
50, 53.575127
50, 53.577690
50, 53.578659
50, 53.579952
50, 53.579067
50, 53.577602
50, 53.579918
50, 53.581779
50, 53.585720
50, 53.586330
50, 53.585758
50, 53.590141
50, 53.590405
50, 53.590473
50, 53.589462
50, 53.590645
50, 53.591003
50, 51.410683
20, 24.929665
20, 24.536024
20, 24.541529
20, 24.547949
20, 24.558052
20, 24.557837
20, 24.562199
20, 24.565290
20, 24.568724
20, 24.572042
20, 24.572271
20, 24.576847
20, 24.583487
20, 24.583145
20, 24.589556
20, 24.594032
20, 24.597467
20, 24.601587
20, 24.604906
90, 39.564163
90, 92.702362
90, 95.563896
90, 95.557961
90, 95.605324
90, 95.667221
90, 95.719879
90, 95.766327
90, 95.818420
90, 95.858727
0, 39.612167
0, 6.939272
0, 5.679978
0, 5.680175
0, 5.678997
0, 5.681944
0, 5.685807
