Expected Z, Real Z
50, 49.054569
50, 49.054569
50, 49.054569
50, 49.054569
50, 49.054569
50, 49.054569
50, 49.054569
50, 49.054569
50, 49.053421
50, 49.053421
50, 49.053421
50, 49.053421
50, 49.053421
50, 49.053421
50, 49.053421
50, 49.053421
50, 49.053421
50, 49.053421
50, 49.053421
50, 49.053421
50, 49.053421
50, 49.053421
50, 49.053421
50, 49.053421
50, 49.053421
50, 49.053421
50, 49.053421
50, 49.053421
50, 49.053421
50, 49.053421
50, 49.053421
50, 49.053421
50, 49.053421
50, 49.053421
20, 35.177498
20, 20.673470
20, 20.673470
20, 20.673470
20, 20.673470
20, 20.673470
20, 20.673470
20, 20.673470
20, 20.673470
20, 20.673470
20, 20.673470
20, 20.673470
20, 20.673470
20, 20.673470
20, 20.673470
20, 20.673470
20, 20.673470
20, 20.673470
20, 20.673470
20, 20.777746
90, 85.566864
90, 88.605415
90, 90.248688
90, 90.248688
90, 90.248688
90, 90.248688
90, 90.248688
90, 90.248688
90, 90.248688
90, 90.248688
0, 0.691305
0, 0.031114
0, 0.031114
0, 0.031114
0, 0.031114
0, 0.031114
