X, Y, Z
-0.406801, -0.222327, 19.863968
-0.406801, -0.222327, 19.863968
-0.406801, -0.222327, 19.863968
-0.406801, -0.222327, 19.863968
-0.406801, -0.222327, 19.863968
-0.406801, -0.222327, 19.863968
-0.406801, -0.222327, 19.863968
-0.406801, -0.222327, 19.863968
-0.406801, -0.222327, 19.863968
-0.406801, -0.222327, 19.863968
-0.406801, -0.222327, 19.863968
-0.406801, -0.222327, 19.863968
-0.406801, -0.222327, 19.863968
-0.406801, -0.222327, 19.863968
-0.406801, -0.222327, 19.863968
-0.406801, -0.222327, 19.863968
-0.406801, -0.222327, 19.863968
-0.406801, -0.222327, 19.863968
-0.406801, -0.222327, 19.863968
-0.406801, -0.222327, 19.863968
-0.406801, -0.222327, 19.863968
-0.406801, -0.222327, 19.863968
-0.406801, -0.222327, 19.863968
-0.406801, -0.222327, 19.863968
-0.406801, -0.222327, 19.863968
-0.406801, -0.222327, 19.863968
-0.406801, -0.222327, 19.863968
-0.406801, -0.222327, 19.863968
-0.406801, -0.222327, 19.863968
-0.406801, -0.222327, 19.863968
-0.406801, -0.222327, 19.863968
-0.406801, -0.222327, 19.863968
-0.406801, -0.222327, 19.863968
-0.406801, -0.222327, 19.863968
-0.406801, -0.222327, 19.863968
-0.406801, -0.222327, 19.863968
-0.406801, -0.222327, 19.863968
-0.406801, -0.222327, 19.863968
-0.406801, -0.222327, 19.863968
-0.406801, -0.222327, 19.863968
-0.406801, -0.222327, 19.863968
-0.406801, -0.222327, 19.863968
-0.287626, -0.202847, 14.323459
-0.186785, -0.281901, 9.973547
-0.181056, -0.311709, 9.973547
-0.181056, -0.311709, 9.973547
-0.181056, -0.311709, 9.973547
-0.181056, -0.311709, 9.973547
-0.181056, -0.311709, 9.973547
-0.181056, -0.311709, 9.973547
-0.181056, -0.311709, 9.973547
-0.181056, -0.311709, 9.973547
-0.181056, -0.311709, 9.973547
-0.181056, -0.311709, 9.973547
-0.181056, -0.311709, 9.973547
-0.181056, -0.311709, 9.973547
-0.181056, -0.311709, 9.973547
-0.181056, -0.311709, 9.973547
-0.181056, -0.311709, 9.973547
-0.181056, -0.311709, 9.973547
-0.181056, -0.311709, 9.973547
-0.181056, -0.311709, 9.973547
-0.181056, -0.311709, 9.973547
-0.181056, -0.311709, 9.973547
-0.181056, -0.311709, 9.973547
-0.181056, -0.311709, 9.973547
-0.181056, -0.311709, 9.973547
-0.181056, -0.311709, 9.973547
-0.181056, -0.311709, 9.973547
-0.181056, -0.311709, 9.973547
-0.181056, -0.311709, 9.973547
-0.181056, -0.311709, 9.973547
-0.181056, -0.311709, 9.973547
-0.181056, -0.311709, 9.973547
-0.181056, -0.311709, 9.973547
-0.181056, -0.311709, 9.973547
-0.181056, -0.311709, 9.973547
-0.181056, -0.311709, 9.973547
-0.181056, -0.311709, 9.973547
-0.181056, -0.311709, 9.973547
-0.181056, -0.311709, 9.973547
-0.181056, -0.311709, 9.973547
-0.181056, -0.311709, 9.973547
-0.181056, -0.311709, 9.973547
-0.181056, -0.311709, 9.973547
-0.181056, -0.311709, 9.973547
-0.181056, -0.311709, 9.973547
-0.181056, -0.311709, 9.973547
-0.181056, -0.311709, 9.973547
-0.181056, -0.311709, 9.973547
-0.181056, -0.311709, 9.973547
-0.181056, -0.311709, 9.973547
-0.181056, -0.311709, 9.973547
-0.181056, -0.311709, 9.973547
-0.181056, -0.311709, 9.973547
-0.181056, -0.311709, 9.973547
-0.181056, -0.311709, 9.973547
-0.181056, -0.311709, 9.973547
-0.181056, -0.311709, 9.973547
-0.181056, -0.311709, 9.973547
-0.181056, -0.311709, 9.973547
-0.181056, -0.311709, 9.973547
-0.181056, -0.311709, 9.973547
-0.181056, -0.311709, 9.973547
-0.181056, -0.311709, 9.973547
-0.181056, -0.311709, 9.973547
-0.181056, -0.311709, 9.973547
-0.181056, -0.311709, 9.973547
-0.181056, -0.311709, 9.973547
-0.181056, -0.311709, 9.973547
-0.181056, -0.311709, 9.973547
-0.181056, -0.311709, 9.973547
-0.181056, -0.311709, 9.973547
-0.181056, -0.311709, 9.973547
-0.181056, -0.311709, 9.973547
-0.181056, -0.311709, 9.973547
-0.181056, -0.311709, 9.973547
-0.181056, -0.311709, 9.973547
-0.181056, -0.311709, 9.973547
-0.181056, -0.311709, 9.973547
-0.181056, -0.311709, 9.973547
-0.181056, -0.311709, 9.973547
-0.181056, -0.311709, 9.973547
-0.181056, -0.311709, 9.973547
-0.181056, -0.311709, 9.973547
-0.181056, -0.311709, 9.973547
-0.181056, -0.311709, 9.973547
-0.181056, -0.311709, 9.973547
-0.181056, -0.311709, 9.973547
-0.181056, -0.311709, 9.973547
-0.181056, -0.311709, 9.973547
-0.181056, -0.311709, 9.973547
-0.181056, -0.311709, 9.973547
-0.181056, -0.311709, 9.973547
-0.181056, -0.311709, 9.973547
-0.181056, -0.311709, 9.973547
-0.181056, -0.311709, 9.973547
-0.181056, -0.311709, 9.973547
-0.181056, -0.311709, 9.973547
-0.181056, -0.311709, 9.973547
-0.181056, -0.311709, 9.973547
-0.654319, -0.346086, 26.073668
-2.052310, -0.373574, 69.903542
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.914800, -0.050440, 69.874939
-1.918238, -0.060754, 69.874939
-1.136739, -0.011493, 46.457066
-1.333794, -0.277317, 49.191761
-1.224932, -0.118035, 49.218132
-1.224932, -0.118035, 49.218132
-1.224932, -0.118035, 49.218132
-1.224932, -0.118035, 49.218132
-1.224932, -0.118035, 49.218132
-1.224932, -0.118035, 49.218132
-1.224932, -0.118035, 49.218132
-1.224932, -0.118035, 49.218132
-1.224932, -0.118035, 49.218132
-1.224932, -0.118035, 49.218132
-1.224932, -0.118035, 49.218132
-1.224932, -0.118035, 49.218132
-1.224932, -0.118035, 49.218132
-1.224932, -0.118035, 49.218132
-1.224932, -0.118035, 49.218132
-1.224932, -0.118035, 49.218132
-1.224932, -0.118035, 49.218132
-1.224932, -0.118035, 49.218132
-1.224932, -0.118035, 49.218132
-1.224932, -0.118035, 49.218132
-1.224932, -0.118035, 49.218132
-1.224932, -0.118035, 49.218132
-1.224932, -0.118035, 49.218132
-1.224932, -0.118035, 49.218132
-1.224932, -0.118035, 49.218132
-1.224932, -0.118035, 49.218132
-1.224932, -0.118035, 49.218132
-1.224932, -0.118035, 49.218132
-1.224932, -0.118035, 49.218132
-1.224932, -0.118035, 49.218132
-1.224932, -0.118035, 49.218132
-1.224932, -0.118035, 49.218132
-1.224932, -0.118035, 49.218132
-1.224932, -0.118035, 49.218132
-1.224932, -0.118035, 49.218132
-1.224932, -0.118035, 49.218132
-1.224932, -0.118035, 49.218132
-1.224932, -0.118035, 49.218132
-1.224932, -0.118035, 49.218132
-1.224932, -0.118035, 49.218132
-1.224932, -0.118035, 49.218132
-1.224932, -0.118035, 49.218132
-1.224932, -0.118035, 49.218132
-1.224932, -0.118035, 49.218132
-1.224932, -0.118035, 49.218132
-1.224932, -0.118035, 49.218132
-1.224932, -0.118035, 49.218132
-1.224932, -0.118035, 49.218132
-1.224932, -0.118035, 49.218132
-1.224932, -0.118035, 49.218132
-1.224932, -0.118035, 49.218132
-1.224932, -0.118035, 49.218132
-1.224932, -0.118035, 49.218132
-1.224932, -0.118035, 49.218132
-1.224932, -0.118035, 49.218132
-1.224932, -0.118035, 49.218132
-1.224932, -0.118035, 49.218132
-1.267331, -0.161580, 48.930504
-0.748259, -0.287631, 30.255184
-0.480114, -0.381596, 20.991594
-0.474385, -0.402223, 19.123682
-0.438862, -0.390763, 20.450598
-0.438862, -0.390763, 20.450598
-0.438862, -0.390763, 20.450598
-0.438862, -0.390763, 20.450598
-0.438862, -0.390763, 20.450598
-0.438862, -0.390763, 20.450598
-0.438862, -0.390763, 20.450598
-0.438862, -0.390763, 20.450598
-0.438862, -0.390763, 20.450598
-0.438862, -0.390763, 20.450598
-0.438862, -0.390763, 20.450598
-0.438862, -0.390763, 20.450598
-0.438862, -0.390763, 20.450598
-0.438862, -0.390763, 20.450598
-0.438862, -0.390763, 20.450598
-0.438862, -0.390763, 20.450598
-1.528631, -0.681826, 56.349976
-2.353732, -0.545489, 89.177063
-2.207055, -0.205181, 89.189827
-2.207055, -0.205181, 89.189827
-2.207055, -0.205181, 89.189827
-2.207055, -0.205181, 89.189827
-2.207055, -0.205181, 89.189827
-2.207055, -0.205181, 89.189827
-2.207055, -0.205181, 89.189827
-2.207055, -0.205181, 89.189827
-2.207055, -0.205181, 89.189827
-2.205909, -0.185700, 88.129860
0.353979, -0.622278, 7.221580
0.514421, -0.579879, 0.473995
0.591210, -0.519158, 0.314712
0.591210, -0.519158, 0.314712
0.591210, -0.519158, 0.314712
0.591210, -0.519158, 0.314712
0.591210, -0.519158, 0.314712
0.591210, -0.519158, 0.314712
0.591210, -0.519158, 0.314712
