X, Y, Z
-0.788761, 0.879948, 20.597952
-0.795752, 0.895304, 20.606539
-0.803661, 0.902867, 20.615120
-0.810193, 0.919598, 20.630480
-0.814777, 0.928764, 20.633343
-0.817069, 0.943775, 20.643644
-0.821424, 0.957641, 20.653957
-0.828072, 0.973568, 20.662195
-0.836208, 0.982391, 20.676174
-0.843084, 0.994537, 20.682123
-0.850304, 1.011037, 20.687614
-0.855806, 1.021007, 20.693565
-0.860619, 1.036247, 20.706268
-0.867152, 1.049653, 20.712219
-0.873455, 1.055153, 20.719200
-0.876664, 1.065122, 20.724693
-0.883539, 1.076695, 20.730413
-0.885717, 1.094113, 20.736822
-0.890417, 1.107060, 20.750568
-0.894428, 1.122530, 20.757090
-0.899127, 1.137886, 20.768087
-0.906462, 1.151293, 20.781023
-0.911619, 1.163439, 20.792265
-0.916777, 1.182001, 20.802000
-0.922393, 1.201825, 20.809786
-0.928810, 1.221535, 20.819744
-0.930873, 1.237004, 20.838549
-0.932822, 1.248235, 20.852646
-0.939583, 1.268746, 20.867195
-0.946117, 1.289715, 20.880716
-0.953452, 1.299226, 20.888954
-0.961246, 1.318591, 20.903618
-0.966289, 1.332685, 20.918171
-0.972363, 1.349874, 20.926756
-0.981533, 1.363510, 20.934893
-0.988982, 1.373938, 20.942789
-0.994712, 1.388490, 20.953896
-0.995858, 1.402585, 20.977852
-1.001474, 1.415303, 20.986551
-1.007320, 1.430887, 20.997545
-1.010415, 1.438679, 21.007393
-1.013052, 1.451282, 21.015636
-1.016491, 1.459876, 21.033293
-1.019930, 1.466064, 21.048077
-1.027952, 1.473397, 21.061024
-1.034027, 1.504451, 21.068247
-0.898130, 1.210044, 10.626561
-0.807966, 1.485369, 10.187887
-0.822174, 1.493963, 10.201522
-0.830540, 1.494192, 10.209991
-0.838791, 1.501984, 10.222597
-0.852656, 1.512870, 10.238297
-0.864573, 1.525132, 10.246541
-0.869845, 1.533267, 10.255245
-0.877523, 1.540830, 10.268989
-0.893565, 1.546787, 10.273686
-0.902391, 1.550683, 10.283194
-0.911101, 1.559735, 10.294416
-0.919124, 1.576008, 10.301861
-0.928980, 1.586663, 10.309075
-0.934596, 1.598006, 10.319613
-0.941932, 1.608434, 10.336800
-0.947778, 1.613246, 10.350546
-0.955572, 1.620238, 10.359477
-0.963595, 1.627914, 10.368866
-0.972877, 1.640747, 10.383990
-0.983308, 1.646247, 10.399345
-0.992361, 1.657018, 10.409078
-0.994655, 1.671572, 10.428902
-1.001645, 1.675699, 10.442877
-1.005313, 1.684635, 10.454563
-1.010814, 1.689333, 10.462921
-1.018150, 1.693688, 10.475180
-1.024110, 1.697697, 10.485834
-1.039351, 1.707206, 10.497863
-1.047947, 1.716830, 10.508628
-1.055054, 1.729205, 10.516531
-1.059639, 1.740204, 10.525233
-1.067318, 1.749028, 10.541274
-1.072704, 1.755445, 10.550208
-1.077059, 1.769883, 10.559027
-1.087488, 1.777903, 10.562917
-1.099864, 1.786268, 10.568991
-1.107083, 1.801391, 10.581821
-1.108230, 1.808726, 10.594996
-1.111897, 1.821904, 10.604966
-1.117743, 1.835084, 10.611152
-1.131381, 1.841846, 10.619052
-1.139863, 1.852389, 10.625692
-1.150407, 1.862933, 10.638527
-1.158659, 1.866831, 10.646313
-1.168973, 1.873938, 10.659602
-1.179859, 1.883450, 10.683782
-1.192350, 1.889066, 10.693409
-1.197049, 1.893078, 10.700851
-1.201863, 1.898923, 10.713456
-1.211719, 1.903966, 10.723989
-1.220542, 1.920810, 10.738432
-1.223981, 1.930095, 10.751269
-1.229826, 1.942015, 10.763647
-1.238880, 1.953361, 10.773963
-1.247704, 1.960009, 10.782436
-1.252745, 1.966542, 10.796874
-1.264664, 1.974564, 10.808558
-1.276469, 1.984648, 10.823570
-1.279792, 1.999203, 10.833995
-1.285867, 2.012610, 10.848548
-1.291597, 2.022125, 10.853012
-1.296067, 2.039085, 10.866645
-1.306497, 2.053067, 10.874548
-1.311080, 2.063155, 10.880042
-1.315665, 2.068886, 10.895617
-1.324718, 2.084012, 10.904204
-1.334345, 2.091347, 10.910157
-1.340763, 2.107391, 10.916224
-1.358067, 2.112777, 10.921033
-1.367922, 2.122175, 10.932832
-1.377548, 2.131916, 10.938439
-1.390039, 2.142689, 10.942787
-1.398634, 2.155526, 10.953093
-1.406198, 2.164925, 10.965690
-1.414792, 2.174894, 10.972560
-1.421784, 2.188188, 10.983103
-1.432098, 2.203084, 10.990320
-1.440349, 2.210764, 11.000172
-1.445736, 2.224973, 11.019873
-1.453185, 2.235975, 11.031215
-1.457769, 2.248583, 11.043245
-1.460518, 2.256833, 11.045423
-1.472666, 2.265886, 11.053897
-1.474958, 2.274481, 11.060311
-1.478970, 2.281474, 11.068439
-1.486305, 2.292592, 11.073595
-1.495702, 2.300041, 11.089639
-1.501891, 2.317346, 11.102472
-1.507966, 2.331326, 11.113808
-1.512665, 2.337861, 11.117928
-1.518624, 2.354937, 11.129502
-1.525845, 2.370064, 11.142104
-1.534326, 2.378202, 11.148287
-1.542465, 2.389434, 11.151490
-1.548425, 2.403872, 11.159271
-1.555187, 2.413270, 11.167516
-1.635401, 2.350244, 11.347307
-2.685861, 2.407549, 63.897133
-2.735041, 2.610636, 70.339439
-2.687603, 2.804406, 70.984589
-2.685083, 2.844284, 71.023651
-2.686573, 2.878891, 71.058464
-2.688407, 2.907422, 71.090210
-2.688867, 2.925756, 71.125847
-2.694254, 2.956120, 71.152443
-2.697577, 2.979838, 71.185890
-2.703195, 3.011806, 71.211113
-2.703424, 3.038276, 71.237442
-2.705717, 3.066350, 71.269615
-2.706634, 3.092247, 71.302872
-2.708008, 3.119631, 71.329681
-2.710300, 3.150912, 71.355598
-2.715916, 3.174862, 71.370872
-2.721075, 3.200986, 71.397888
-2.721763, 3.234215, 71.431458
-2.725545, 3.258048, 71.448349
-2.726347, 3.287267, 71.464859
-2.730932, 3.314423, 71.483643
-2.736663, 3.344215, 71.500237
-2.740102, 3.371370, 71.511658
-2.744572, 3.400703, 71.532051
-2.749501, 3.430839, 71.551872
-2.757409, 3.459254, 71.563942
-2.766233, 3.481028, 71.585136
-2.773110, 3.509904, 71.609344
-2.780216, 3.532022, 71.620949
-2.785260, 3.548983, 71.640457
-2.792939, 3.568005, 71.660744
-2.799701, 3.595964, 71.685181
-2.807266, 3.618540, 71.695877
-2.815403, 3.647876, 71.711838
-2.820333, 3.671024, 71.722977
-2.826064, 3.688783, 71.735954
-2.827096, 3.715600, 71.747673
-2.831338, 3.739779, 71.758354
-2.837527, 3.765674, 71.775681
-2.840966, 3.790771, 71.784325
-2.842112, 3.818159, 71.803360
-2.845321, 3.846804, 71.817032
-2.854720, 3.870754, 71.825478
-2.859533, 3.889432, 71.840874
-2.861596, 3.917390, 71.847481
-2.867785, 3.945351, 71.860466
-2.873745, 3.971822, 71.866257
-2.878100, 3.992332, 71.879669
-2.885663, 4.019032, 71.891151
-2.893571, 4.044930, 71.906883
-2.902395, 4.065098, 71.918350
-2.911450, 4.099589, 71.930885
-2.922337, 4.121706, 71.941956
-2.923369, 4.150811, 71.949913
-2.932080, 4.181179, 71.961288
-2.938841, 4.206276, 71.966599
-2.945030, 4.238018, 71.985054
-2.953284, 4.266093, 71.991890
-2.961307, 4.292679, 72.005798
-2.961880, 4.317546, 72.020370
-2.970476, 4.333473, 72.030357
-2.975061, 4.349629, 72.045654
-2.979417, 4.369340, 72.062386
-2.983428, 4.394205, 72.068054
-2.987669, 4.405889, 72.081161
-2.991107, 4.427432, 72.088211
-2.992254, 4.446455, 72.102692
-2.999131, 4.464099, 72.110260
-3.005435, 4.489654, 72.118553
-3.012426, 4.510164, 72.123734
-3.019532, 4.530332, 72.131477
-3.023200, 4.557146, 72.137283
-3.026639, 4.580522, 72.148537
-3.027785, 4.604242, 72.161751
-3.029275, 4.624179, 72.169037
-3.038558, 4.642397, 72.174240
-3.043487, 4.670357, 72.186432
-3.047269, 4.686627, 72.198715
-3.051510, 4.707367, 72.204491
-3.057583, 4.726505, 72.215019
-3.067439, 4.753205, 72.224205
-3.077066, 4.763629, 72.231949
-3.082796, 4.779209, 72.236916
-3.090130, 4.798574, 72.250801
-3.093683, 4.819085, 72.256783
-3.097696, 4.836730, 72.267693
-3.101135, 4.860794, 72.269196
-3.111334, 4.881305, 72.275993
-3.118212, 4.902964, 72.282021
-3.126466, 4.925194, 72.293427
-3.133343, 4.947309, 72.298744
-3.138615, 4.961631, 72.310600
-3.142512, 4.974464, 72.321663
-3.152711, 4.995776, 72.335426
-3.159128, 5.013193, 72.345093
-3.169442, 5.030380, 72.357498
-3.175977, 5.051810, 72.363487
-3.185719, 5.083782, 72.371773
-3.193743, 5.101197, 72.386475
-3.196264, 5.122396, 72.395470
-3.200047, 5.142794, 72.410248
-3.206580, 5.171215, 72.416046
-3.213457, 5.195854, 72.420860
-3.216437, 5.217165, 72.425705
-3.227211, 5.240884, 72.436546
-3.233285, 5.260936, 72.446999
-3.238442, 5.274915, 72.457817
-3.243256, 5.298177, 72.464844
-3.250133, 5.320063, 72.474205
-3.257698, 5.342524, 72.484322
-3.261595, 5.356500, 72.490532
-3.265377, 5.372885, 72.500320
-3.271108, 5.391676, 72.501595
-3.277642, 5.414251, 72.508545
-3.286810, 5.432928, 72.514465
-3.287498, 5.448282, 72.527328
-3.289676, 5.466500, 72.535156
-3.297011, 5.478990, 72.539688
-3.302857, 5.499043, 72.544983
-3.312370, 5.513482, 72.553398
-3.323258, 5.533535, 72.558960
-3.326581, 5.552556, 72.571480
-3.330364, 5.574327, 72.577690
-3.336210, 5.594036, 72.583488
-3.345608, 5.608706, 72.586975
-3.354432, 5.631049, 72.596153
-3.361996, 5.649958, 72.600800
-3.369902, 5.666914, 72.606590
-3.374945, 5.681123, 72.607750
-3.382396, 5.696476, 72.619034
-3.388815, 5.712974, 72.621010
-3.390763, 5.726953, 72.626343
-3.395692, 5.744023, 72.639664
-3.401652, 5.762126, 72.646912
-3.404863, 5.782406, 72.648071
-3.410938, 5.800855, 72.653839
-3.419764, 5.813001, 72.663086
-3.421369, 5.832710, 72.669670
-3.427902, 5.847147, 72.679787
-3.436385, 5.872128, 72.687897
-3.445210, 5.893439, 72.694221
-3.451744, 5.913032, 72.696075
-3.461372, 5.928615, 72.703491
-3.470656, 5.943740, 72.704651
-3.481887, 5.963220, 72.709297
-3.490826, 5.977887, 72.714012
-3.496441, 5.991523, 72.724701
-3.503547, 6.014328, 72.728760
-3.507100, 6.035526, 72.742569
-3.512143, 6.060964, 72.751862
-3.522344, 6.078381, 72.761986
-3.529336, 6.093506, 72.767181
-3.538505, 6.112069, 72.771187
-3.544007, 6.128914, 72.780632
-3.558444, 6.137965, 72.789803
-3.564978, 6.153548, 72.797638
-3.574491, 6.167182, 72.800072
-3.578273, 6.185628, 72.806580
-3.586179, 6.207629, 72.817513
-3.599354, 6.224359, 72.824829
-3.608403, 6.234325, 72.830132
-3.614587, 6.244864, 72.835999
-3.623409, 6.256895, 72.841515
-3.634866, 6.275113, 72.846375
-3.646093, 6.288057, 72.853096
-3.653539, 6.304440, 72.860695
-3.662703, 6.320483, 72.869644
-3.671410, 6.334232, 72.880676
-3.680001, 6.351877, 72.895683
-3.685612, 6.364595, 72.902245
-3.695120, 6.384533, 72.907288
-3.701990, 6.405274, 72.911469
-3.707372, 6.426585, 72.919067
-3.713670, 6.447784, 72.923943
-3.719970, 6.460731, 72.930763
-3.729136, 6.476430, 72.937675
-3.742311, 6.487199, 72.941963
-3.750673, 6.504846, 72.944290
-3.761555, 6.518365, 72.948235
-3.772552, 6.543575, 72.957474
-3.781373, 6.561450, 72.962784
-3.787212, 6.580471, 72.969475
-3.796492, 6.597428, 72.973511
-3.805540, 6.609804, 72.975487
-3.816080, 6.631806, 72.979668
-3.823524, 6.645096, 72.986450
-3.826730, 6.655408, 72.989937
-3.838417, 6.675462, 73.000847
-3.843342, 6.693681, 73.003174
-3.849298, 6.710409, 73.011047
-3.853765, 6.728631, 73.019302
-3.857430, 6.748456, 73.027245
-3.865448, 6.767479, 73.030617
-3.868652, 6.784666, 73.035461
-3.875411, 6.802195, 73.038948
-3.882628, 6.820415, 73.041504
-3.883772, 6.843335, 73.051140
-3.886060, 6.859491, 73.056480
-3.887893, 6.880462, 73.065712
-3.897516, 6.895817, 73.070122
-3.902097, 6.910828, 73.072792
-3.909769, 6.925037, 73.077782
-3.920538, 6.945204, 73.085533
-3.926266, 6.960902, 73.093750
-3.933711, 6.984392, 73.098053
-3.945741, 6.995506, 73.106850
-3.951468, 7.011549, 73.110893
-3.956967, 7.028280, 73.118500
-3.964984, 7.046154, 73.125755
-3.971970, 7.060705, 73.129234
-3.977700, 7.075142, 73.135040
-3.982277, 7.093591, 73.138412
-3.986170, 7.105621, 73.142822
-3.994301, 7.119142, 73.150360
-3.996935, 7.134150, 73.153275
-4.000715, 7.149276, 73.159988
-4.005526, 7.159700, 73.160454
-4.015493, 7.181931, 73.165054
-4.019272, 7.196137, 73.168999
-4.026371, 7.201744, 73.171791
-4.034962, 7.222596, 73.179893
-4.037136, 7.232101, 73.184990
-4.039769, 7.242297, 73.189278
-4.045267, 7.254099, 73.194160
-4.049277, 7.270483, 73.200356
-4.057867, 7.292830, 73.208458
-4.065539, 7.310015, 73.214020
-4.069776, 7.325366, 73.224075
-4.079971, 7.337517, 73.233597
-4.086499, 7.355159, 73.236496
-4.092455, 7.372120, 73.245018
-4.104141, 7.384716, 73.251343
-4.113191, 7.400187, 73.255951
-4.123614, 7.416229, 73.263191
-4.128883, 7.425508, 73.270439
-4.134953, 7.447629, 73.278389
-4.146065, 7.465505, 73.281059
-4.149383, 7.478568, 73.288544
-4.164853, 7.506761, 73.289009
-4.171385, 7.529678, 73.294754
-4.178373, 7.544112, 73.302864
-4.184785, 7.553385, 73.303680
-4.192571, 7.571259, 73.303215
-4.202766, 7.590509, 73.308289
-4.208950, 7.613887, 73.319672
-4.217313, 7.632913, 73.328880
-4.228426, 7.650332, 73.332924
-4.238850, 7.669012, 73.336754
-4.250308, 7.686201, 73.339890
-4.259358, 7.700178, 73.346275
-4.267491, 7.719203, 73.347427
-4.273561, 7.735590, 73.350670
-4.285820, 7.756907, 73.361458
-4.292576, 7.775928, 73.366737
-4.300366, 7.789677, 73.375618
-4.312056, 7.812139, 73.373878
-4.322593, 7.835972, 73.380341
-4.339208, 7.856596, 73.388870
-4.345394, 7.882148, 73.400253
-4.361665, 7.903455, 73.404976
-4.372894, 7.926492, 73.412498
-4.378733, 7.945749, 73.415520
-4.387897, 7.962477, 73.421204
-4.393505, 7.985508, 73.428131
-4.401522, 8.007051, 73.434372
-4.406101, 8.024587, 73.439659
-4.415264, 8.043265, 73.441055
-4.425805, 8.055523, 73.444298
-4.439326, 8.074084, 73.450081
-4.440470, 8.091501, 73.452377
-4.451813, 8.106622, 73.459076
-4.459601, 8.130342, 73.460464
-4.473694, 8.144777, 73.465439
-4.482858, 8.151878, 73.467995
-4.490073, 8.167348, 73.477287
-4.498322, 8.182015, 73.479027
-4.504620, 8.193932, 73.484657
-4.509545, 8.209512, 73.488373
-4.513439, 8.228535, 73.496193
-4.521801, 8.255348, 73.501167
-4.526381, 8.277920, 73.507065
-4.530728, 8.291432, 73.511238
-4.540465, 8.303916, 73.514252
-4.550085, 8.327297, 73.519363
-4.566242, 8.352164, 73.520523
-4.571395, 8.373361, 73.524010
-4.582508, 8.387686, 73.531792
-4.595455, 8.397539, 73.535973
-4.611269, 8.412552, 73.546219
-4.676585, 8.422405, 73.552002
-4.337510, 8.113914, 52.053162
-4.203192, 8.370411, 53.590427
-4.214076, 8.374874, 53.590355
-4.230346, 8.383114, 53.588806
-4.243178, 8.384258, 53.589966
-4.257272, 8.389868, 53.589211
-4.271940, 8.398340, 53.587650
-4.289701, 8.403261, 53.589062
-4.312618, 8.407151, 53.587830
-4.342526, 8.410583, 53.588326
-4.372897, 8.419284, 53.589050
-4.394209, 8.430743, 53.589649
-4.408875, 8.436693, 53.586830
-4.426863, 8.445048, 53.590309
-4.452877, 8.449858, 53.588043
-4.473504, 8.460626, 53.585342
-4.492527, 8.466118, 53.587101
-4.506964, 8.472648, 53.587933
-4.514870, 8.479054, 53.587059
-4.532631, 8.485005, 53.590515
-4.543399, 8.494857, 53.591682
-4.554283, 8.495773, 53.591721
-4.560351, 8.505277, 53.588436
-4.571004, 8.511341, 53.587215
-4.583034, 8.518208, 53.587234
-4.597243, 8.526225, 53.587730
-4.608584, 8.531029, 53.583046
-4.628866, 8.533317, 53.588360
-4.646628, 8.538809, 53.585041
-4.667141, 8.540525, 53.584740
-4.682151, 8.540753, 53.585087
-4.697159, 8.547626, 53.587276
-4.715037, 8.551748, 53.586273
-4.724888, 8.558272, 53.587574
-4.740471, 8.565025, 53.588737
-4.762587, 8.565027, 53.586372
-4.775764, 8.570292, 53.583633
-4.784585, 8.576134, 53.581036
-4.797072, 8.578880, 53.581844
-4.807384, 8.584028, 53.576496
-4.822394, 8.591702, 53.576214
-4.831102, 8.594906, 53.573391
-4.852875, 8.599489, 53.575127
-4.868343, 8.604640, 53.577690
-4.886908, 8.609221, 53.578659
-4.899740, 8.618951, 53.579952
-4.919219, 8.622388, 53.579067
-4.929759, 8.625706, 53.577602
-4.944768, 8.628339, 53.579918
-4.959664, 8.643004, 53.581779
-4.969171, 8.642433, 53.585720
-4.982690, 8.647584, 53.586330
-4.998617, 8.659380, 53.585758
-5.016148, 8.661669, 53.590141
-5.027605, 8.671177, 53.590405
-5.039637, 8.677014, 53.590473
-5.053729, 8.683311, 53.589462
-5.067361, 8.689722, 53.590645
-5.084319, 8.695448, 53.591003
-5.074924, 8.778984, 51.410683
-4.511417, 8.472200, 24.929665
-4.482882, 8.478388, 24.536024
-4.496058, 8.484338, 24.541529
-4.510609, 8.490749, 24.547949
-4.524360, 8.494296, 24.558052
-4.536849, 8.507814, 24.557837
-4.549567, 8.518694, 24.562199
-4.560450, 8.529462, 24.565290
-4.572364, 8.534725, 24.568724
-4.583593, 8.545606, 24.572042
-4.594820, 8.557173, 24.572271
-4.603524, 8.570344, 24.576847
-4.615437, 8.581800, 24.583487
-4.625175, 8.591307, 24.583145
-4.632849, 8.597720, 24.589556
-4.642358, 8.611812, 24.594032
-4.654618, 8.620289, 24.597467
-4.674212, 8.610433, 24.601587
-4.686025, 8.625645, 24.604906
-5.027505, 8.648215, 39.564163
-6.607683, 9.520580, 92.702362
-6.859311, 8.821336, 95.563896
-6.556114, 9.597766, 95.557961
-6.555656, 9.641200, 95.605324
-6.556799, 9.688073, 95.667221
-6.558286, 9.735628, 95.719879
-6.559088, 9.777575, 95.766327
-6.561376, 9.824564, 95.818420
-6.562520, 9.859863, 95.858727
-5.680396, 8.301991, 39.612167
-5.400254, 9.019952, 6.939272
-5.276930, 9.345351, 5.679978
-5.264424, 9.409885, 5.680175
-5.269578, 9.424543, 5.678997
-5.277940, 9.436683, 5.681944
-5.285158, 9.452724, 5.685807
