X, Y, Z
-0.283057, 0.123666, 19.940248
-0.283057, 0.123666, 19.940248
-0.283057, 0.123666, 19.940248
-0.283057, 0.123666, 19.940248
-0.283057, 0.123666, 19.940248
-0.283057, 0.123666, 19.940248
-0.283057, 0.123666, 19.940248
-0.283057, 0.123666, 19.940248
-0.283057, 0.123666, 19.940248
-0.283057, 0.123666, 19.940248
-0.283057, 0.123666, 19.940248
-0.283057, 0.123666, 19.940248
-0.283057, 0.123666, 19.940248
-0.283057, 0.123666, 19.940248
-0.283057, 0.123666, 19.940248
-0.283057, 0.123666, 19.940248
-0.283057, 0.123666, 19.940248
-0.283057, 0.123666, 19.940248
-0.283057, 0.123666, 19.940248
-0.283057, 0.123666, 19.940248
-0.283057, 0.123666, 19.940248
-0.283057, 0.123666, 19.940248
-0.283057, 0.123666, 19.940248
-0.283057, 0.123666, 19.940248
-0.283057, 0.123666, 19.940248
-0.283057, 0.123666, 19.940248
-0.283057, 0.123666, 19.940248
-0.283057, 0.123666, 19.940248
-0.283057, 0.123666, 19.940248
-0.283057, 0.123666, 19.940248
-0.283057, 0.123666, 19.940248
-0.283057, 0.123666, 19.940248
-0.283057, 0.123666, 19.940248
-0.283057, 0.123666, 19.940248
-0.283057, 0.123666, 19.940248
-0.283057, 0.123666, 19.940248
-0.283057, 0.123666, 19.940248
-0.283057, 0.123666, 19.940248
-0.283057, 0.123666, 19.940248
-0.283057, 0.123666, 19.940248
-0.283057, 0.123666, 19.940248
-0.308267, 0.033139, 19.940248
-0.032102, -0.021878, 9.402412
-0.032102, -0.036776, 9.392060
-0.032102, -0.036776, 9.392060
-0.032102, -0.036776, 9.392060
-0.032102, -0.036776, 9.392060
-0.032102, -0.036776, 9.392060
-0.032102, -0.036776, 9.392060
-0.032102, -0.036776, 9.392060
-0.032102, -0.036776, 9.392060
-0.032102, -0.036776, 9.392060
-0.032102, -0.036776, 9.392060
-0.032102, -0.036776, 9.392060
-0.032102, -0.036776, 9.392060
-0.032102, -0.036776, 9.392060
-0.032102, -0.036776, 9.392060
-0.032102, -0.036776, 9.392060
-0.032102, -0.036776, 9.392060
-0.032102, -0.036776, 9.392060
-0.032102, -0.036776, 9.392060
-0.032102, -0.036776, 9.392060
-0.032102, -0.036776, 9.392060
-0.032102, -0.036776, 9.392060
-0.032102, -0.036776, 9.392060
-0.032102, -0.036776, 9.392060
-0.032102, -0.036776, 9.392060
-0.032102, -0.036776, 9.392060
-0.032102, -0.036776, 9.392060
-0.032102, -0.036776, 9.392060
-0.032102, -0.036776, 9.392060
-0.032102, -0.036776, 9.392060
-0.032102, -0.036776, 9.392060
-0.032102, -0.036776, 9.392060
-0.032102, -0.036776, 9.392060
-0.032102, -0.036776, 9.392060
-0.032102, -0.036776, 9.392060
-0.032102, -0.036776, 9.392060
-0.032102, -0.036776, 9.392060
-0.032102, -0.036776, 9.392060
-0.032102, -0.036776, 9.392060
-0.032102, -0.036776, 9.392060
-0.032102, -0.036776, 9.392060
-0.032102, -0.036776, 9.392060
-0.032102, -0.036776, 9.392060
-0.032102, -0.036776, 9.392060
-0.032102, -0.036776, 9.392060
-0.032102, -0.036776, 9.392060
-0.032102, -0.036776, 9.392060
-0.032102, -0.036776, 9.392060
-0.032102, -0.036776, 9.392060
-0.032102, -0.036776, 9.392060
-0.032102, -0.036776, 9.392060
-0.032102, -0.036776, 9.392060
-0.032102, -0.036776, 9.392060
-0.032102, -0.036776, 9.392060
-0.032102, -0.036776, 9.392060
-0.032102, -0.036776, 9.392060
-0.032102, -0.036776, 9.392060
-0.032102, -0.036776, 9.392060
-0.032102, -0.036776, 9.392060
-0.032102, -0.036776, 9.392060
-0.032102, -0.036776, 9.392060
-0.032102, -0.036776, 9.392060
-0.032102, -0.036776, 9.392060
-0.032102, -0.036776, 9.392060
-0.032102, -0.036776, 9.392060
-0.032102, -0.036776, 9.392060
-0.032102, -0.036776, 9.392060
-0.032102, -0.036776, 9.392060
-0.032102, -0.036776, 9.392060
-0.032102, -0.036776, 9.392060
-0.032102, -0.036776, 9.392060
-0.032102, -0.036776, 9.392060
-0.032102, -0.036776, 9.392060
-0.032102, -0.036776, 9.392060
-0.032102, -0.036776, 9.392060
-0.032102, -0.036776, 9.392060
-0.032102, -0.036776, 9.392060
-0.032102, -0.036776, 9.392060
-0.032102, -0.036776, 9.392060
-0.032102, -0.036776, 9.392060
-0.032102, -0.036776, 9.392060
-0.032102, -0.036776, 9.392060
-0.032102, -0.036776, 9.392060
-0.032102, -0.036776, 9.392060
-0.032102, -0.036776, 9.392060
-0.032102, -0.036776, 9.392060
-0.032102, -0.036776, 9.392060
-0.032102, -0.036776, 9.392060
-0.032102, -0.036776, 9.392060
-0.032102, -0.036776, 9.392060
-0.032102, -0.036776, 9.392060
-0.032102, -0.036776, 9.392060
-0.032102, -0.036776, 9.392060
-0.032102, -0.036776, 9.392060
-0.032102, -0.036776, 9.392060
-0.032102, -0.036776, 9.392060
-0.032102, -0.036776, 9.392060
-0.111170, -0.198350, 9.429876
-0.972901, -0.887013, 56.755001
-0.891567, -0.966145, 70.564323
-0.858309, -0.962721, 69.962143
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.142242, 69.875061
0.229096, 1.136513, 69.875061
0.846758, 0.717108, 49.285229
0.822694, 0.508537, 49.059158
0.822694, 0.499370, 49.059158
0.822694, 0.499370, 49.059158
0.822694, 0.499370, 49.059158
0.822694, 0.499370, 49.059158
0.822694, 0.498224, 49.059158
0.822694, 0.498224, 49.059158
0.822694, 0.498224, 49.059158
0.822694, 0.497078, 49.059158
0.822694, 0.497078, 49.059158
0.822694, 0.497078, 49.054569
0.822694, 0.497078, 49.054569
0.822694, 0.497078, 49.054569
0.822694, 0.497078, 49.054569
0.822694, 0.493640, 49.054569
0.822694, 0.491348, 49.054569
0.822694, 0.491348, 49.054569
0.822694, 0.491348, 49.054569
0.822694, 0.491348, 49.054569
0.822694, 0.491348, 49.054569
0.822694, 0.491348, 49.054569
0.822694, 0.491348, 49.054569
0.822694, 0.491348, 49.054569
0.822694, 0.491348, 49.054569
0.822694, 0.491348, 49.054569
0.822694, 0.491348, 49.054569
0.822694, 0.491348, 49.054569
0.822694, 0.491348, 49.054569
0.822694, 0.491348, 49.054569
0.822694, 0.491348, 49.054569
0.822694, 0.491348, 49.054569
0.822694, 0.491348, 49.054569
0.822694, 0.491348, 49.054569
0.822694, 0.491348, 49.053421
0.822694, 0.491348, 49.053421
0.822694, 0.491348, 49.053421
0.822694, 0.491348, 49.053421
0.822694, 0.491348, 49.053421
0.822694, 0.491348, 49.053421
0.822694, 0.491348, 49.053421
0.822694, 0.491348, 49.053421
0.822694, 0.491348, 49.053421
0.822694, 0.491348, 49.053421
0.822694, 0.490202, 49.053421
0.822694, 0.490202, 49.053421
0.822694, 0.490202, 49.053421
0.822694, 0.490202, 49.053421
0.822694, 0.490202, 49.053421
0.822694, 0.490202, 49.053421
0.822694, 0.490202, 49.053421
0.822694, 0.490202, 49.053421
0.822694, 0.490202, 49.053421
0.822694, 0.490202, 49.053421
0.822694, 0.490202, 49.053421
0.822694, 0.490202, 49.053421
0.822694, 0.490202, 49.053421
0.822694, 0.490202, 49.053421
0.822694, 0.490202, 49.053421
0.815818, 0.447803, 49.053421
1.016354, -0.357804, 35.177498
1.278756, -0.978982, 20.673470
1.275318, -1.019102, 20.673470
1.275318, -1.019102, 20.673470
1.275318, -1.019102, 20.673470
1.275318, -1.019102, 20.673470
1.275318, -1.019102, 20.673470
1.275318, -1.019102, 20.673470
1.275318, -1.019102, 20.673470
1.275318, -1.019102, 20.673470
1.275318, -1.019102, 20.673470
1.275318, -1.019102, 20.673470
1.275318, -1.019102, 20.673470
1.275318, -1.019102, 20.673470
1.275318, -1.019102, 20.673470
1.275318, -1.019102, 20.673470
1.275318, -1.019102, 20.673470
1.275318, -1.019102, 20.673470
1.275318, -1.019102, 20.673470
1.232919, -1.181821, 20.777746
0.849038, 0.249400, 85.566864
0.530434, -0.307554, 88.605415
4.142335, 0.817710, 90.248688
5.015669, 0.817710, 90.248688
5.053482, 0.817710, 90.248688
5.053482, 0.817710, 90.248688
5.053482, 0.817710, 90.248688
5.053482, 0.817710, 90.248688
5.053482, 0.817710, 90.248688
5.034001, 0.817710, 90.248688
2.486756, -2.497407, 0.691305
2.687317, -2.116888, 0.031114
2.687317, -2.116888, 0.031114
2.687317, -2.116888, 0.031114
2.687317, -2.116888, 0.031114
2.687317, -2.116888, 0.031114
