X, Y, Z
-0.102614, 1.579700, 19.749174
-0.093514, 1.594121, 19.756819
-0.088314, 1.616839, 19.765549
-0.088254, 1.636500, 19.771736
-0.086954, 1.649960, 19.772133
-0.086133, 1.658820, 19.775253
-0.086273, 1.678719, 19.779001
-0.083712, 1.692979, 19.792032
-0.083712, 1.713618, 19.791775
-0.077232, 1.737478, 19.796509
-0.072972, 1.760678, 19.795134
-0.064192, 1.782839, 19.795729
-0.061313, 1.807035, 19.796503
-0.058753, 1.820974, 19.805433
-0.054794, 1.842672, 19.819990
-0.050954, 1.869973, 19.824829
-0.047595, 1.893793, 19.821529
-0.041335, 1.913993, 19.827604
-0.034675, 1.919953, 19.830923
-0.028815, 1.936193, 19.827785
-0.022156, 1.953113, 19.832209
-0.012036, 1.971453, 19.828110
-0.004137, 1.986295, 19.819412
0.010544, 2.003654, 19.829536
0.025944, 2.018934, 19.840067
0.041565, 2.047655, 19.847055
0.056284, 2.075014, 19.849615
0.070084, 2.087515, 19.855665
0.082525, 2.101095, 19.857725
0.095185, 2.127014, 19.854752
0.107044, 2.148214, 19.854885
0.118225, 2.160594, 19.856705
0.131365, 2.177734, 19.862341
0.140066, 2.201174, 19.864843
0.151266, 2.218454, 19.870445
0.159387, 2.238915, 19.875956
0.163469, 2.259435, 19.876493
0.343131, 2.358837, 12.347048
0.482125, 2.335706, 7.769575
0.489965, 2.344746, 7.745534
0.498024, 2.360425, 7.730796
0.506405, 2.374846, 7.709898
0.511405, 2.384428, 7.699195
0.514624, 2.380628, 7.677975
0.522284, 2.397927, 7.652435
0.531203, 2.402068, 7.624971
0.533683, 2.411867, 7.610912
0.534843, 2.421166, 7.601833
0.543524, 2.428706, 7.583513
0.552923, 2.433645, 7.571113
0.560983, 2.445343, 7.552454
0.567023, 2.462303, 7.542034
0.571823, 2.464004, 7.525894
0.580302, 2.478344, 7.511573
0.589381, 2.488263, 7.496173
0.599741, 2.491423, 7.482510
0.610143, 2.507845, 7.467088
0.621743, 2.515805, 7.455188
0.634503, 2.523925, 7.444168
0.637823, 2.535946, 7.423547
0.644902, 2.550444, 7.421064
0.652363, 2.569205, 7.405365
0.667841, 2.576964, 7.393786
0.675861, 2.580705, 7.379586
0.681561, 2.587724, 7.358908
0.685641, 2.595563, 7.338987
0.696801, 2.597582, 7.319327
0.695502, 2.602241, 7.311666
0.705541, 2.606463, 7.299187
0.714343, 2.615804, 7.286289
0.722624, 2.633502, 7.273067
0.725904, 2.640882, 7.261868
0.733983, 2.644962, 7.253968
0.736064, 2.652603, 7.237986
0.746064, 2.654264, 7.224887
0.753624, 2.662944, 7.203803
0.761645, 2.669105, 7.195602
0.771465, 2.675926, 7.188622
0.791024, 2.681045, 7.175681
0.801983, 2.679565, 7.160322
0.812784, 2.685045, 7.148242
0.820644, 2.684566, 7.140560
0.834964, 2.689824, 7.130580
0.846704, 2.690143, 7.123841
0.854885, 2.698282, 7.107244
0.864587, 2.704984, 7.090241
0.869027, 2.715986, 7.067405
0.883146, 2.717649, 7.059123
0.894847, 2.722110, 7.040304
0.903926, 2.724888, 7.028324
0.908784, 2.723349, 7.022121
0.917284, 2.730549, 7.010600
0.924284, 2.732469, 6.996678
0.930186, 2.754068, 6.985558
0.930047, 2.754649, 6.966678
0.936426, 2.753448, 6.954101
0.940705, 2.765268, 6.943820
0.949687, 2.771428, 6.933162
0.958487, 2.776128, 6.922402
0.965288, 2.786288, 6.906760
0.973528, 2.791667, 6.892782
0.984808, 2.798307, 6.890580
0.995288, 2.803127, 6.877357
1.006469, 2.803668, 6.860036
1.017509, 2.813087, 6.847194
1.026568, 2.820188, 6.840433
1.033588, 2.832009, 6.823172
1.036326, 2.837309, 6.792652
1.050086, 2.854909, 6.781631
1.056226, 2.861409, 6.766872
1.067225, 2.876369, 6.757533
1.074765, 2.893890, 6.739813
1.080446, 2.909869, 6.724490
1.087084, 2.927629, 6.709568
1.089824, 2.941888, 6.692347
1.095884, 2.941768, 6.676288
1.102703, 2.959507, 6.666470
1.106361, 2.968267, 6.656271
1.117980, 2.984227, 6.642392
1.123601, 2.987748, 6.628892
1.125300, 3.001447, 6.620012
1.126501, 3.013108, 6.614511
1.132541, 3.021446, 6.595630
1.139481, 3.040126, 6.583433
1.143040, 3.052406, 6.568591
1.149720, 3.065506, 6.565069
1.154380, 3.072006, 6.547492
1.158399, 3.083925, 6.541050
1.171278, 3.093443, 6.531551
1.172377, 3.105922, 6.518172
1.176916, 3.119781, 6.506812
1.184057, 3.135822, 6.489153
1.190316, 3.149383, 6.471371
1.197357, 3.163123, 6.447711
1.192037, 3.165183, 6.432372
0.295375, 3.415145, 44.482983
-0.302716, 2.873438, 61.858627
-0.399715, 2.909505, 67.499489
-0.049297, 3.770757, 67.703835
-0.027096, 3.833382, 67.744698
-0.004577, 3.890121, 67.775703
0.013642, 3.944784, 67.808525
0.037181, 4.005823, 67.836334
0.049822, 4.049603, 67.862457
0.061222, 4.089242, 67.882172
0.078523, 4.138021, 67.907585
0.092002, 4.179378, 67.929886
0.104502, 4.220559, 67.943962
0.113102, 4.258380, 67.967186
0.120382, 4.299143, 67.983528
0.127723, 4.330061, 67.993614
0.140404, 4.358802, 68.007820
0.153883, 4.402042, 68.021187
0.170404, 4.445423, 68.041649
0.189444, 4.486321, 68.056107
0.196724, 4.521203, 68.069435
0.209164, 4.558124, 68.070488
0.222245, 4.600463, 68.077393
0.227305, 4.647383, 68.084274
0.235866, 4.699325, 68.094917
0.248787, 4.744504, 68.108299
0.263347, 4.775684, 68.116753
0.269507, 4.818062, 68.120514
0.280685, 4.854939, 68.127121
0.296925, 4.891857, 68.133781
0.308245, 4.924657, 68.144669
0.310904, 4.958477, 68.143234
0.318484, 4.997899, 68.149055
0.333643, 5.029817, 68.158623
0.348183, 5.059957, 68.165459
0.367243, 5.102115, 68.177620
0.374865, 5.137615, 68.182068
0.382184, 5.182332, 68.189819
0.398245, 5.224051, 68.197075
0.407344, 5.264069, 68.204483
0.422485, 5.294970, 68.219154
0.438624, 5.331206, 68.219246
0.456064, 5.371308, 68.223167
0.463105, 5.407447, 68.226143
0.482385, 5.456610, 68.234154
0.497045, 5.497188, 68.245750
0.510564, 5.537027, 68.249161
0.526943, 5.582744, 68.261177
0.546324, 5.623225, 68.260712
0.559203, 5.665421, 68.269463
0.569883, 5.708781, 68.272102
0.583923, 5.752302, 68.277046
0.591781, 5.793421, 68.278801
0.602202, 5.831718, 68.283897
0.613562, 5.867660, 68.289192
0.618941, 5.899439, 68.294052
0.632061, 5.951497, 68.293480
0.643961, 5.990335, 68.307770
0.650961, 6.033713, 68.313789
0.664080, 6.077671, 68.315750
0.673761, 6.112891, 68.315369
0.681842, 6.153248, 68.319389
0.692722, 6.180967, 68.310013
0.701502, 6.213508, 68.303528
0.710800, 6.248947, 68.302132
0.721540, 6.282706, 68.302040
0.735660, 6.324044, 68.301270
0.744920, 6.363123, 68.306961
0.760640, 6.398764, 68.308601
0.775319, 6.435525, 68.306160
0.798879, 6.474966, 68.312134
0.808939, 6.516305, 68.318726
0.812819, 6.556105, 68.320084
0.826360, 6.596862, 68.319115
0.846240, 6.636323, 68.314156
0.855461, 6.676299, 68.307701
0.872721, 6.712960, 68.301636
0.885521, 6.749919, 68.295403
0.906162, 6.790477, 68.295212
0.916842, 6.832576, 68.300514
0.935723, 6.873459, 68.298454
0.947362, 6.914719, 68.297966
0.963862, 6.945620, 68.298851
0.970803, 6.973819, 68.297325
0.979183, 7.010097, 68.295517
0.995763, 7.052076, 68.292343
1.007483, 7.084015, 68.286377
1.019385, 7.118537, 68.282814
1.038704, 7.156756, 68.278572
1.053585, 7.198275, 68.282806
1.068984, 7.238516, 68.273323
1.079264, 7.283074, 68.276894
1.089385, 7.328494, 68.275787
1.102005, 7.365552, 68.276146
1.117086, 7.401296, 68.274361
1.135647, 7.435576, 68.273941
1.145428, 7.468134, 68.265953
1.153208, 7.499996, 68.265259
1.159228, 7.538037, 68.269714
1.171648, 7.574554, 68.268074
1.175828, 7.611897, 68.268402
1.182308, 7.658494, 68.268890
1.190148, 7.702236, 68.277267
1.199087, 7.742594, 68.274979
1.212147, 7.780852, 68.272095
1.219607, 7.821073, 68.264671
1.236088, 7.852773, 68.259003
1.243708, 7.886816, 68.252541
1.258847, 7.922735, 68.250664
1.268047, 7.956195, 68.238213
1.282008, 7.993575, 68.233582
1.290368, 8.030416, 68.229004
1.309369, 8.068583, 68.225136
1.318947, 8.105822, 68.223816
1.324068, 8.142282, 68.216904
1.331606, 8.177999, 68.211906
1.340124, 8.217161, 68.209198
1.349444, 8.256460, 68.195068
1.363124, 8.295524, 68.188026
1.369505, 8.333607, 68.180824
1.380383, 8.361348, 68.175880
1.386683, 8.386684, 68.173470
1.396543, 8.422466, 68.159386
1.405883, 8.467290, 68.157021
1.418725, 8.512136, 68.156731
1.423544, 8.552820, 68.149330
1.433004, 8.583236, 68.137451
1.441544, 8.620456, 68.134720
1.453043, 8.659100, 68.118942
1.456863, 8.696961, 68.116173
1.472503, 8.725019, 68.108643
1.488603, 8.754333, 68.101250
1.506784, 8.782488, 68.091446
1.513404, 8.811565, 68.081482
1.522465, 8.845308, 68.071350
1.536786, 8.880769, 68.065865
1.548687, 8.920973, 68.059296
1.566126, 8.962897, 68.053207
1.577326, 9.001658, 68.047798
1.591546, 9.037561, 68.044090
1.600727, 9.075006, 68.027115
1.610567, 9.108685, 68.019257
1.623045, 9.146166, 67.999779
1.638145, 9.193088, 67.994545
1.646745, 9.230652, 67.996384
1.656165, 9.267572, 67.994423
1.668983, 9.303834, 67.991333
1.682024, 9.338748, 67.978790
1.689443, 9.366819, 67.974503
1.705084, 9.406322, 67.972656
1.714004, 9.432100, 67.961411
1.729102, 9.471303, 67.953247
1.737942, 9.507584, 67.941071
1.748662, 9.537041, 67.930466
1.763823, 9.568353, 67.921066
1.778822, 9.601908, 67.914520
1.790383, 9.642849, 67.907059
1.798062, 9.682551, 67.898788
1.808662, 9.720816, 67.886719
1.825321, 9.765839, 67.884033
1.834482, 9.804338, 67.868576
1.847122, 9.840597, 67.863045
1.854082, 9.877438, 67.852730
1.865243, 9.912497, 67.843964
1.877143, 9.943874, 67.835152
1.884103, 9.987315, 67.829430
1.889063, 10.022180, 67.822182
1.894523, 10.060320, 67.809357
1.907223, 10.104598, 67.798958
1.916103, 10.143554, 67.788200
1.920524, 10.184921, 67.776138
1.930784, 10.222244, 67.771935
1.942544, 10.259345, 67.770073
1.952942, 10.300932, 67.765808
1.960143, 10.340371, 67.761024
1.968881, 10.384978, 67.749901
1.980422, 10.426561, 67.744995
1.986302, 10.467745, 67.740448
1.996263, 10.505289, 67.737137
2.005583, 10.549993, 67.725525
2.011543, 10.584613, 67.713776
2.020044, 10.625715, 67.706711
2.031585, 10.662319, 67.698128
2.043507, 10.705500, 67.690971
2.064009, 10.745102, 67.683479
2.078029, 10.781143, 67.682899
2.100089, 10.813723, 67.676613
2.117070, 10.850965, 67.669617
2.131091, 10.884720, 67.666679
2.144830, 10.925447, 67.657051
2.156271, 10.964902, 67.642746
2.169272, 11.006186, 67.624374
2.175413, 11.041047, 67.615860
2.190612, 11.082530, 67.613182
2.199614, 11.118692, 67.600891
2.205255, 11.156096, 67.593887
2.214155, 11.176629, 67.587769
2.223976, 11.207367, 67.582489
2.228978, 11.237267, 67.569710
2.242219, 11.268625, 67.563217
2.257298, 11.313627, 67.562805
2.271098, 11.344159, 67.562332
2.285957, 11.381985, 67.555328
2.292357, 11.413424, 67.542557
2.299017, 11.443899, 67.535240
2.302077, 11.480820, 67.525589
2.310659, 11.515241, 67.517464
2.319518, 11.551201, 67.506653
2.321300, 11.586042, 67.499519
2.331499, 11.609937, 67.501030
2.339640, 11.645096, 67.492996
2.351281, 11.677291, 67.487892
2.361302, 11.705644, 67.485954
2.376002, 11.743921, 67.477295
2.385181, 11.782566, 67.469673
2.396342, 11.822148, 67.454285
2.407862, 11.861454, 67.439095
2.418003, 11.901980, 67.428879
2.432562, 11.943999, 67.419861
2.437124, 11.992205, 67.411255
2.441824, 12.023486, 67.398788
2.455824, 12.061991, 67.389587
2.474385, 12.095390, 67.386658
2.490686, 12.129550, 67.377892
2.505646, 12.166046, 67.367249
2.513566, 12.204105, 67.356293
2.534526, 12.237709, 67.356453
2.551965, 12.270046, 67.348740
2.560546, 12.306162, 67.333916
2.574667, 12.334753, 67.321373
2.586027, 12.358636, 67.304451
2.600307, 12.392815, 67.293404
2.618766, 12.423898, 67.282967
2.636025, 12.455493, 67.274681
2.648206, 12.483991, 67.264656
2.657346, 12.515826, 67.251083
2.672905, 12.551128, 67.245995
2.683967, 12.581803, 67.227127
2.692288, 12.613743, 67.209244
2.707307, 12.643277, 67.196251
2.716265, 12.677818, 67.180405
2.727046, 12.704229, 67.176559
2.737967, 12.739853, 67.168449
2.739245, 12.768785, 67.166809
2.751607, 12.803625, 67.162804
2.764548, 12.834323, 67.146011
2.779070, 12.863615, 67.130417
2.785191, 12.887316, 67.118401
2.798072, 12.920516, 67.104263
2.814473, 12.946046, 67.094955
2.827053, 12.979143, 67.079430
2.841634, 13.015725, 67.070648
2.854454, 13.049070, 67.060776
2.861155, 13.076630, 67.060562
2.874116, 13.104985, 67.049728
2.886377, 13.136724, 67.036011
2.898376, 13.173042, 67.028038
2.907335, 13.211764, 67.016373
2.912276, 13.237345, 67.011826
2.912838, 13.273706, 67.005013
2.918717, 13.310849, 66.987518
2.933275, 13.340070, 66.981125
2.937316, 13.371049, 66.974365
2.948375, 13.397924, 66.954010
2.950675, 13.426586, 66.941818
2.961497, 13.462165, 66.931808
2.968398, 13.495345, 66.918045
2.974619, 13.521939, 66.905403
2.979579, 13.554497, 66.898560
2.987521, 13.576774, 66.897827
2.986423, 13.602351, 66.896759
2.985743, 13.622811, 66.890182
2.988663, 13.654692, 66.877762
2.995723, 13.682886, 66.861519
2.992722, 13.707862, 66.847725
2.997762, 13.732117, 66.834656
3.005262, 13.762053, 66.832336
3.022221, 13.787610, 66.822769
3.023882, 13.821755, 66.815903
3.034642, 13.854711, 66.804031
3.049502, 13.890850, 66.797043
3.062484, 13.927913, 66.782021
3.072024, 13.960569, 66.771599
3.074405, 13.990188, 66.759583
3.083364, 14.012701, 66.744431
3.088825, 14.047476, 66.736443
3.096466, 14.082955, 66.728767
3.108486, 14.118836, 66.722237
3.113468, 14.155277, 66.711685
3.127629, 14.191658, 66.701385
3.132968, 14.231003, 66.694946
3.132809, 14.263418, 66.675789
3.060034, 13.697828, 60.994808
3.494100, 13.875366, 45.501019
3.495854, 13.912229, 45.425533
3.464735, 13.915554, 45.361126
3.448316, 13.910589, 45.304379
3.428076, 13.900724, 45.248512
3.415135, 13.901206, 45.194855
3.400396, 13.894627, 45.141430
3.382678, 13.888730, 45.085526
3.367679, 13.880363, 45.034222
3.347618, 13.874640, 44.984318
3.337198, 13.867731, 44.927780
3.319179, 13.855289, 44.875206
3.306818, 13.837672, 44.828598
3.286300, 13.834848, 44.777111
3.260462, 13.832486, 44.724709
3.242963, 13.835089, 44.674187
3.219345, 13.842110, 44.623627
3.201505, 13.834263, 44.571346
3.187927, 13.830885, 44.512962
3.173527, 13.824561, 44.464745
3.156908, 13.817882, 44.413952
3.139088, 13.812165, 44.368469
3.122168, 13.806198, 44.318054
3.110107, 13.807579, 44.270576
3.092429, 13.809280, 44.222309
3.086349, 13.810700, 44.178528
3.075911, 13.806636, 44.133896
3.067090, 13.800874, 44.082874
3.048392, 13.803478, 44.036915
3.036031, 13.806003, 43.996120
3.022992, 13.802681, 43.944973
3.012692, 13.807185, 43.904263
3.001531, 13.804810, 43.855896
2.983490, 13.802849, 43.804874
2.973171, 13.804491, 43.756424
2.961891, 13.796325, 43.706261
2.943031, 13.793826, 43.660591
2.927291, 13.802006, 43.615318
2.912893, 13.811209, 43.566578
2.895832, 13.812110, 43.518707
2.882012, 13.809646, 43.485020
2.863512, 13.806960, 43.444466
2.848212, 13.804442, 43.396927
2.835154, 13.806026, 43.342411
2.819335, 13.802022, 43.309856
2.801496, 13.810290, 43.263962
2.785317, 13.811291, 43.215279
2.775016, 13.817051, 43.167618
2.750177, 13.821449, 43.123661
2.737456, 13.825491, 43.076580
2.727257, 13.825131, 43.027279
2.711978, 13.823589, 42.974442
2.697198, 13.824312, 42.928726
2.683919, 13.826952, 42.877361
2.667180, 13.825610, 42.833870
2.651900, 13.822808, 42.793415
2.634179, 13.788349, 42.748554
3.000696, 13.476521, 19.865368
3.060698, 13.420690, 15.585196
3.156333, 13.573184, 15.068552
3.165974, 13.586566, 15.039333
3.164634, 13.596333, 15.016133
3.170554, 13.605280, 14.988657
3.174055, 13.627934, 14.955675
3.177777, 13.641004, 14.922819
3.175438, 13.656622, 14.896105
3.173259, 13.670662, 14.872046
3.173380, 13.692180, 14.851087
3.173379, 13.711679, 14.815607
3.175160, 13.725567, 14.781207
3.175880, 13.741332, 14.747549
3.178020, 13.749895, 14.725185
3.177680, 13.767335, 14.698146
3.180981, 13.777116, 14.670008
3.185822, 13.789158, 14.635306
3.185763, 13.799140, 14.607405
3.189964, 13.804683, 14.582092
2.935685, 13.584966, 21.003326
1.321142, 13.920498, 84.650589
1.645417, 14.614922, 84.056610
1.671637, 14.667702, 84.079453
1.696538, 14.704523, 84.083801
1.722257, 14.757381, 84.096474
1.740397, 14.789437, 84.102783
1.761615, 14.831095, 84.109261
1.780474, 14.871556, 84.110092
1.934094, 15.130674, 80.506714
3.308097, 14.312188, -5.906562
3.311698, 14.310806, -5.957366
3.315837, 14.311086, -6.021150
3.319018, 14.322443, -6.071490
3.320638, 14.315222, -6.116349
